"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"214285_at",-1.25097777284855,7.42660459936436,-6.79566594286241,7.53909746342526e-10,7.03215593117069e-09,12.0514912578575
"228426_at",1.28833682058219,6.44065828586754,6.79493514173428,7.56539533071885e-10,7.05427582715637e-09,12.0480894352253
"208439_s_at",-1.41566643662984,6.27204973704708,-6.79445902464278,7.58257721382754e-10,7.06788341660289e-09,12.045873219149
"205046_at",2.08992784748983,7.10003589060335,6.79418608398916,7.59244437247335e-10,7.07466583371246e-09,12.0446027685404
"210108_at",-1.38918748252305,7.52815057118041,-6.7923396736803,7.65952904922415e-10,7.13352421496042e-09,12.0360088160391
"1563169_at",-1.91943646650365,5.38090097309601,-6.79197952882709,7.67268220851081e-10,7.14333776770202e-09,12.0343326536657
"244823_at",1.57018265583522,7.07224857199266,6.79181289847823,7.6787754195221e-10,7.14779209112597e-09,12.0335571447364
"238521_at",-1.98281040521205,9.40587336591385,-6.78985135888755,7.75086447813624e-10,7.21366669639493e-09,12.0244285312744
"1569153_at",-1.11728397992459,4.95092070713321,-6.78927486856673,7.77217828153165e-10,7.23103871361649e-09,12.0217458444289
"239188_at",1.23080820398297,7.1639841929128,6.78752343607489,7.83728806403158e-10,7.29037324205342e-09,12.0135960992788
"206382_s_at",-2.327562582721,7.02199401668606,-6.78696093991504,7.85831324076207e-10,7.30868632523397e-09,12.0109788625589
"212256_at",1.10383012871794,10.0768061791504,6.78586886947637,7.89929253511256e-10,7.34304788459748e-09,12.0058977987794
"203588_s_at",1.34342948225137,7.55840182302981,6.78094598722501,8.08666157637135e-10,7.50444942515494e-09,11.982996892637
"1554795_a_at",1.84844178010692,6.35881853416836,6.78066661834588,8.09742547811117e-10,7.51316169955973e-09,11.9816974713887
"220466_at",1.0702648668512,7.62658530763028,6.78015493062498,8.11717725191907e-10,7.53020895632846e-09,11.9793175226273
"226494_at",-2.17653900079461,5.5163959202014,-6.77915953370972,8.15573747599616e-10,7.5621271778706e-09,11.9746879475859
"223693_s_at",1.1862200449532,7.41893987531351,6.77865246261879,8.17545030215218e-10,7.57783210032989e-09,11.9723296643549
"209530_at",-1.81543171886427,8.11417839730672,-6.77841849685172,8.18456181221712e-10,7.58382254756759e-09,11.97124155966
"235129_at",-1.88199950682248,7.06478833371633,-6.77778649714307,8.20922452922638e-10,7.60268575910871e-09,11.9683023875179
"219361_s_at",1.19640961180605,8.41309890567029,6.77724271803785,8.23050343432122e-10,7.62009994427546e-09,11.9657735741521
"201710_at",2.0913804058824,6.9371888504685,6.77723467471573,8.23081859104626e-10,7.62009994427546e-09,11.9657361697078
"205925_s_at",-1.68598062864854,6.15754924026485,-6.77716224447538,8.23365712022604e-10,7.62014431972386e-09,11.9653993428437
"202576_s_at",1.11971526435322,9.03547266489758,6.7760852319332,8.27597953295328e-10,7.65473128099553e-09,11.9603910008298
"217053_x_at",1.54118135891617,9.36057531560635,6.77606858770795,8.27663527260516e-10,7.65473128099553e-09,11.9603136038737
"222077_s_at",1.00398211670022,10.3347759128123,6.77547472181985,8.30006573374639e-10,7.67250321457501e-09,11.9575521266768
"237254_at",-2.6855032091331,6.0676713728856,-6.7754160829812,8.30238283533738e-10,7.67334631555729e-09,11.9572794608384
"228697_at",-1.37577770955351,8.9676984602268,-6.77530468959041,8.30678628517533e-10,7.6761170793956e-09,11.9567614930134
"243171_at",1.09351154539643,6.79129695186385,6.77503093114187,8.31761794768894e-10,7.68482606965211e-09,11.9554885576934
"233146_at",-1.22353594585245,6.88459841338661,-6.77469382475493,8.33097526895929e-10,7.69586522942614e-09,11.9539210901223
"229929_at",2.16422514914181,5.679096251258,6.77212534247123,8.43344679366411e-10,7.78525743310308e-09,11.9419791803075
"208467_at",1.56510217472917,5.878184043528,6.77169016305707,8.4509317332992e-10,7.80008001944684e-09,11.9399560213594
"205901_at",-1.53046007253583,7.79479150947637,-6.7697799872327,8.52810534442826e-10,7.86865039998751e-09,11.9310761387768
"1554747_a_at",1.14847496824094,10.9316564914396,6.76945808712903,8.54117901443181e-10,7.87938191748589e-09,11.9295798047797
"1553055_a_at",1.93639494369025,5.49412929705811,6.76638315978743,8.66706807688075e-10,7.99011797573748e-09,11.9152875090201
"205051_s_at",-1.6256929807255,8.6846664317772,-6.76584713543128,8.68920033007617e-10,8.00916958019325e-09,11.9127963078365
"223567_at",-1.97783072703133,7.31958316228361,-6.76505671252616,8.72193867616737e-10,8.03798914818644e-09,11.9091229093766
"211663_x_at",-2.23162849164356,11.5359962129616,-6.76495511834293,8.72615542435206e-10,8.0405184104967e-09,11.908650773755
"233239_at",1.04722939707925,7.47064010680176,6.76395549491203,8.76775331521128e-10,8.0733992885455e-09,11.9040053935454
"226618_at",-3.9568328453147,8.09003704493937,-6.76263495290186,8.82300671025222e-10,8.12016962364349e-09,11.8978690526848
"1555355_a_at",2.21449864081444,7.12105792953128,6.7616787307882,8.86323135860049e-10,8.15581557181547e-09,11.8934259233649
"242840_at",-1.93304316168227,5.93654745848914,-6.76116970767152,8.8847179859485e-10,8.17283313738597e-09,11.8910608193851
"202957_at",1.15524659712314,10.4662639704757,6.75929107417784,8.96446496493399e-10,8.23786513763992e-09,11.882332585738
"1554503_a_at",1.05584646288262,7.01416312588468,6.75748097529691,9.0419724899433e-10,8.30629509828887e-09,11.8739236187323
"204428_s_at",2.37903127942636,7.03665624597985,6.75680016780713,9.07129559796836e-10,8.33042990569776e-09,11.8707610864239
"1564706_s_at",-2.52591305770763,5.71154210369116,-6.75609144825903,9.10192086263007e-10,8.35574389091975e-09,11.8674690208298
"210292_s_at",-2.6530497473605,7.72726146063231,-6.75561336396298,9.12263764867024e-10,8.36913505638884e-09,11.8652483490029
"204901_at",-1.27666413975358,7.42265245279865,-6.75476050583054,9.15971038879869e-10,8.40032348385328e-09,11.8612870209428
"236316_at",1.20140446632519,7.04192352077433,6.75406496561922,9.19005502505862e-10,8.42272105628468e-09,11.858056535661
"218436_at",1.03148214274469,8.61210614138355,6.7538075896344,9.20130887311761e-10,8.43028001914483e-09,11.8568611661853
"203283_s_at",1.0631981802598,9.39921690097805,6.75159277442193,9.29871760840738e-10,8.50923030743888e-09,11.8465752710958
"205018_s_at",-1.36197855219885,9.34918347277821,-6.74894259671492,9.41661537013091e-10,8.6113465373235e-09,11.8342691440895
"233078_at",1.02914458686279,7.50697393519716,6.74695923020247,9.50581531632044e-10,8.68564650945639e-09,11.8250605382863
"230223_at",-1.1125259234732,7.80019935406431,-6.7456091219373,9.56701279067443e-10,8.73863973134475e-09,11.8187926746184
"237106_at",1.02207973506555,7.83710167741506,6.74483037986792,9.60248856300123e-10,8.76957705503656e-09,11.8151775851885
"216120_s_at",-1.75329127228001,8.32653253444357,-6.74419162361048,9.63168438230801e-10,8.79476975708054e-09,11.8122124563798
"222764_at",-1.02772811413857,10.0108443058774,-6.74358968252909,9.65927784788932e-10,8.81746546574513e-09,11.8094183207324
"216218_s_at",-1.13865524328776,7.81523659771035,-6.74357898587351,9.65976889779963e-10,8.81746546574513e-09,11.8093686690284
"213446_s_at",1.56672094100704,8.50322174118003,6.74185304512949,9.73932577494283e-10,8.88859957464828e-09,11.8013575872359
"209736_at",1.18658529686287,8.85215287034234,6.74096551039534,9.78048853055307e-10,8.92169400566385e-09,11.7972383269435
"215244_at",-1.15810479271724,7.92931225868802,-6.74054435264911,9.80008147046117e-10,8.93658122134407e-09,11.7952837042579
"210246_s_at",-2.8739449858547,6.89715370489392,-6.73964440390808,9.84207877643645e-10,8.97188195989858e-09,11.7911071317479
"1566465_at",-2.43313326749442,5.41831679174516,-6.73778159503528,9.92957576129486e-10,9.04858382571722e-09,11.7824626830283
"1553765_a_at",-2.87157952258089,7.43375056685972,-6.73747965276615,9.94383042190227e-10,9.0570782326776e-09,11.781061590379
"227897_at",1.16215765520682,10.1047994254286,6.73742848757612,9.94624792989955e-10,9.05776952135408e-09,11.7808241725779
"228761_at",-2.20341983913739,6.49490079760498,-6.7365839832764,9.98623408206465e-10,9.09266758792592e-09,11.7769055831543
"229778_at",-2.86453437942511,8.46269638802831,-6.73621503503076,1.00037531667204e-09,9.10558286156835e-09,11.7751936818419
"240254_at",1.22280607436951,8.42400932228143,6.73597619828048,1.00151102645922e-09,9.11440121446717e-09,11.7740855100189
"225482_at",-2.58765084252802,10.6772557406561,-6.7353372116847,1.00455579272627e-09,9.13906471900047e-09,11.7711207665853
"226791_at",-1.13615112657479,10.0931186539624,-6.73471431837945,1.00753268851796e-09,9.164620705868e-09,11.7682307933844
"205618_at",-1.30767796969595,9.99646782203917,-6.73252375765134,1.01807116933818e-09,9.25739606577854e-09,11.7580682712049
"210644_s_at",1.038010655746,9.54370713792854,6.73187294290086,1.02122310710677e-09,9.28142079354665e-09,11.755049228222
"230900_at",-2.19709671433418,5.30783322267315,-6.73127639748286,1.02412069376086e-09,9.30620689656607e-09,11.7522820294465
"216383_at",1.14446370877456,8.87952442982042,6.72966290579714,1.0319986825234e-09,9.37467465879082e-09,11.7447979762099
"228716_at",-2.06493715181991,8.17293131213896,-6.72819169107129,1.03923423156049e-09,9.43883237788343e-09,11.7379744494209
"229435_at",1.90078351617785,9.22977519088766,6.72480061634231,1.05610350399647e-09,9.57930255169564e-09,11.7222487002661
"229305_at",1.19287203821959,7.29975692726189,6.72267937099957,1.0667932961523e-09,9.66663054301733e-09,11.7124131630669
"232281_at",1.18608900382038,7.00294634296775,6.72261859133586,1.06710116101721e-09,9.6678161424408e-09,11.7121313643511
"209230_s_at",1.148156788021,9.59535805066285,6.7217112355598,1.07170761816126e-09,9.70472030353851e-09,11.7079246155836
"206215_at",-1.60735959587798,9.06854857379402,-6.71770777762936,1.09226832942435e-09,9.88107508279808e-09,11.6893660419572
"1563658_a_at",-2.6154626574539,6.09782036413633,-6.71765054718182,1.09256506099405e-09,9.88212250348924e-09,11.6891007725864
"239413_at",1.87496519016057,6.64411125507835,6.71627666490178,1.09971242413866e-09,9.94018447856418e-09,11.6827329335592
"1552904_at",-1.76877585689846,5.52354429173829,-6.71464049306176,1.10828465791482e-09,1.00126964470971e-08,11.6751500422884
"205527_s_at",1.44579065802061,7.06803870794482,6.71425822020312,1.11029696853147e-09,1.00292173904084e-08,11.673378486651
"1557481_a_at",-3.0468594371648,7.45284851807863,-6.71262258398161,1.1189479635838e-09,1.01051787048196e-08,11.6657989359768
"1562828_at",-1.62572411265777,8.03515387131321,-6.71259839023107,1.11907642515058e-09,1.01051787048196e-08,11.6656868271764
"1556348_at",1.77451399122963,5.17469393221638,6.71082697365061,1.12852186053235e-09,1.01837350246618e-08,11.6574788656694
"1556244_s_at",-1.49908270863528,6.3262239722959,-6.70916452281451,1.13745798802853e-09,1.02559011227014e-08,11.6497765465398
"238870_at",-1.52997354365242,6.28340308517967,-6.7090620240649,1.13801123180399e-09,1.02591956755548e-08,11.6493016820297
"204364_s_at",-1.32913654291847,10.7799887722056,-6.7089218072233,1.13876849260446e-09,1.02643280552249e-08,11.6486520785222
"234532_at",1.32063512493988,7.37975621350494,6.70821427655729,1.1425972211882e-09,1.0297138950619e-08,11.645374273685
"213997_at",-2.04817100697014,7.77604276150491,-6.70766864358167,1.14555855071621e-09,1.03221232684811e-08,11.6428465877042
"235268_at",-1.0267060384603,7.05302861634403,-6.70677773657462,1.15041012164642e-09,1.03607104177896e-08,11.6387195605646
"229824_at",-1.38372903861904,10.3575574625652,-6.70601481515016,1.15458087728418e-09,1.03948442880186e-08,11.6351855769034
"238332_at",-1.42352694004865,8.18934326373771,-6.7045627981516,1.16256015913528e-09,1.04615089752603e-08,11.6284600033311
"207746_at",1.07083325724432,7.80727846136266,6.70443396708135,1.16327075450069e-09,1.04661788658231e-08,11.627863299408
"201743_at",1.75136117444277,10.3918694546932,6.70422346543337,1.16443274599612e-09,1.04749078499565e-08,11.6268883330635
"217997_at",1.54148716988045,10.6556220699572,6.70358726375449,1.16795162986342e-09,1.0503102644777e-08,11.6239417508223
"235957_at",-1.97811060482969,7.17873520586197,-6.7035088952575,1.16838581944346e-09,1.05052773719569e-08,11.6235787926973
"203219_s_at",1.15517113643944,8.42591963591903,6.70267469346206,1.17301750277088e-09,1.05434504408864e-08,11.619715345808
"219310_at",-1.45810912562086,10.2054780641207,-6.70164690690203,1.17874899158901e-09,1.05914805326835e-08,11.6149555979836
"219456_s_at",2.01241305257331,6.42948165367827,6.70078095081859,1.18359952095291e-09,1.06298175691172e-08,11.6109455122164
"232791_at",1.20468136931216,6.89010610323581,6.69850790657599,1.1964257768393e-09,1.07379459244905e-08,11.6004203893362
"202873_at",-1.10547894617186,8.71640111451795,-6.69836211768358,1.19725310490359e-09,1.07436056224285e-08,11.5997453733893
"211654_x_at",1.21998080719764,9.83545013954113,6.6975942263093,1.20162011078627e-09,1.07810217036915e-08,11.5961900577354
"217857_s_at",1.08847398977287,9.23209459313197,6.69589196719295,1.21135712744604e-09,1.08648130729529e-08,11.5883091962081
"201930_at",1.01561899398573,10.7431357109582,6.6950725927628,1.21607177645047e-09,1.09053083624449e-08,11.5845160512694
"237939_at",-2.06921261487603,7.20303880801241,-6.69486947655787,1.21724330359788e-09,1.09140220882271e-08,11.5835757889558
"220088_at",1.35379005657939,8.94065770985429,6.6940658810167,1.22188921063438e-09,1.09520819728172e-08,11.5798559033013
"212912_at",-1.09335762793248,10.9275752969639,-6.69380507259059,1.22340081476887e-09,1.09620325999955e-08,11.5786486439068
"1555680_a_at",1.4481325122771,8.38667660069951,6.69323141490174,1.22673215455095e-09,1.09900792579546e-08,11.5759932954307
"230280_at",-1.241857274829,9.49394686563507,-6.69236907054411,1.23175684051627e-09,1.1033284620488e-08,11.5720018356936
"212171_x_at",2.19158827216497,11.2021232595483,6.69229037707972,1.23221638183369e-09,1.10355908922734e-08,11.5716376036892
"206970_at",-3.04974689458587,7.02047455552051,-6.69211495306068,1.23324140494449e-09,1.10429599685577e-08,11.5708256610188
"1552507_at",1.37688457746772,8.32368871840351,6.69203916383714,1.23368451109814e-09,1.10451167548529e-08,11.5704748762947
"214597_at",-1.29032013072297,6.99307531930658,-6.69094220914048,1.24011558209182e-09,1.10954181331554e-08,11.5653978728372
"227801_at",-1.55292175442457,8.39690422864295,-6.68930918467342,1.24975091573561e-09,1.11743036609477e-08,11.557840378831
"201243_s_at",-1.27596153855962,12.6257688615845,-6.6885400069866,1.2543149088197e-09,1.12132755140564e-08,11.5542809347685
"219479_at",1.19551132446636,7.66363234298975,6.68746127268497,1.26074346983575e-09,1.12633703775789e-08,11.5492892496484
"233482_at",-2.32414975124915,7.14036319308291,-6.68614491424411,1.26863227410147e-09,1.13227348235829e-08,11.5431984083066
"219956_at",-1.11356467111171,7.93158557177342,-6.68598738522509,1.26957959435804e-09,1.13293382984764e-08,11.5424695460035
"228055_at",1.54562972437965,8.69361068164054,6.68556082634215,1.27214827249479e-09,1.13486890449295e-08,11.5404959570997
"223573_s_at",-2.16376605372859,6.9515019616362,-6.68530300101324,1.27370335224734e-09,1.13587134513853e-08,11.5393030823979
"209990_s_at",-2.43763980121697,11.0489018238709,-6.68483024397694,1.27655968354405e-09,1.13804691474684e-08,11.5371158334301
"220619_at",1.9107138916929,5.81396962410527,6.68442072116107,1.27903908259651e-09,1.14007118357831e-08,11.5352211903162
"208482_at",-1.7900653618908,4.68580892984293,-6.68416754390887,1.28057429083288e-09,1.14125332482468e-08,11.5340498966308
"1555269_a_at",1.39688672102624,6.41038055572497,6.67916037134782,1.31131381361516e-09,1.16769576557907e-08,11.5108882951515
"1555294_a_at",1.56059852618347,7.30832504477946,6.67904449682754,1.31203375035748e-09,1.16801027006455e-08,11.5103523744637
"213417_at",2.41223049729011,6.48107988814436,6.67864686204486,1.31450725745703e-09,1.16977651705232e-08,11.5085133370103
"240974_at",-1.70130935127255,6.61895728552154,-6.67830864904658,1.31661475740187e-09,1.17107950726365e-08,11.5069491546702
"213428_s_at",1.36806411814414,12.0621175974735,6.6774343626068,1.32207817739222e-09,1.1755560973937e-08,11.5029058563125
"1556904_at",-2.27199079031501,8.22716987332687,-6.67722669575456,1.32337918019102e-09,1.17652136037396e-08,11.5019454924586
"214962_s_at",1.00855214573988,7.89693362919186,6.67680473791044,1.32602658628116e-09,1.17868310476193e-08,11.499994166247
"1557345_at",-1.81097984616182,6.95972622103916,-6.67565942514994,1.3332388246528e-09,1.18490108919062e-08,11.4946979530219
"203065_s_at",1.99618942582502,9.16093491679601,6.67520949781208,1.33608269846113e-09,1.18723534674679e-08,11.4926174711373
"208711_s_at",1.21473387971272,8.36504571499694,6.67467999323521,1.33943724452085e-09,1.18983489702694e-08,11.4901690895155
"205158_at",1.47608682443022,8.02933088868964,6.67467894468988,1.33944389557828e-09,1.18983489702694e-08,11.4901642412096
"204870_s_at",-3.51450922848544,7.33013867748384,-6.67442802555846,1.34103644722483e-09,1.19105583822231e-08,11.489004039643
"230464_at",-2.81233424944784,7.16546047303976,-6.6739159442534,1.34429237433753e-09,1.19375348682431e-08,11.4866363263466
"210984_x_at",4.5409837653055,8.02843344311025,6.67373387367113,1.3454519026033e-09,1.19439474572292e-08,11.4857945022611
"204221_x_at",1.80004301935381,8.99238287700562,6.67215256092239,1.35556428419453e-09,1.20298069958915e-08,11.4784834915935
"209485_s_at",-1.28498003113775,10.5976184618556,-6.67142038092665,1.3602719451087e-09,1.20657027348094e-08,11.4750985690662
"201859_at",1.06839436363193,12.243895817157,6.6704412250521,1.36659285113126e-09,1.21198011332951e-08,11.470572080643
"219403_s_at",1.56517704590573,7.65844978243624,6.67031260114343,1.36742533367224e-09,1.21252150913853e-08,11.469977490788
"220076_at",-1.61269062696548,8.36715083785764,-6.66884365981048,1.37696828989937e-09,1.22038898436018e-08,11.4631873254304
"233044_at",2.63994548628814,7.91856068709767,6.66476029100498,1.40384320471654e-09,1.24258915383237e-08,11.4443150047924
"232137_at",1.19362748826019,6.47068287923748,6.6639605231478,1.40916734463787e-09,1.24677176544749e-08,11.4406191940674
"232774_x_at",1.96096528446276,6.16445953253408,6.66388766122235,1.4096533855095e-09,1.24692906289003e-08,11.4402824999541
"205752_s_at",-1.03353218206203,9.54350202582752,-6.66114973853865,1.4280379265708e-09,1.26216920672942e-08,11.4276316139283
"232443_at",-1.3496991024602,6.04568919217626,-6.66106259354691,1.42862696269181e-09,1.26231380458395e-08,11.4272289832304
"239661_at",1.2794594223691,6.37002287760254,6.66102295927147,1.42889494075366e-09,1.26231380458395e-08,11.42704586407
"217010_s_at",1.51104989787172,5.28906389572272,6.66090653888837,1.42968237794203e-09,1.26280517073504e-08,11.4265079784452
"1555450_a_at",1.01974469348598,7.2960760475839,6.66083698167109,1.43015304962673e-09,1.26301663161812e-08,11.4261866118089
"217118_s_at",-1.27342552234956,10.8174969601164,-6.66059854752135,1.43176762123197e-09,1.2642380775803e-08,11.4250850136711
"207836_s_at",1.39110601552002,7.64408228286952,6.66020954894461,1.43440561914641e-09,1.26636265888204e-08,11.4232878199203
"237725_x_at",1.20602807329914,6.10775703439469,6.6599602485167,1.43609877914432e-09,1.26744768302212e-08,11.4221360600943
"231001_at",1.23913464860761,9.4912643182627,6.65984943284074,1.43685203421524e-09,1.26790758029725e-08,11.421624100606
"224606_at",1.01325038509894,10.9187549064787,6.65916727767666,1.44149750703845e-09,1.2718013465572e-08,11.4184726707557
"211794_at",1.96659294827513,6.81297211978298,6.65879960904595,1.44400748473889e-09,1.27381005918341e-08,11.4167741615274
"222166_at",-1.44608882689538,6.25193200848332,-6.65645490841313,1.46011611094955e-09,1.28656536249254e-08,11.4059432560332
"204315_s_at",1.86537929349631,6.36049365000033,6.65608654858858,1.46266292634683e-09,1.28860155503435e-08,11.4042418199869
"223721_s_at",-1.73566780591131,7.84043010858526,-6.65598716553395,1.46335080631074e-09,1.28899963846852e-08,11.4037827807068
"241680_at",1.11813648762875,7.5187528265287,6.65559733566927,1.46605210397767e-09,1.29117083622856e-08,11.4019822253308
"34726_at",-1.1335796268256,9.03580375887667,-6.65283198471433,1.4853564684842e-09,1.30711847910615e-08,11.3892107210111
"212013_at",1.50743394869721,8.5671718856856,6.65227221718434,1.48929457422901e-09,1.31037287872352e-08,11.3866257375614
"215199_at",1.47571134633092,7.14605296394839,6.6521870682878,1.48989452217509e-09,1.31068958665509e-08,11.3862325307892
"205890_s_at",3.0751189909084,6.7803101992864,6.65135246146247,1.49578771779013e-09,1.31545015509939e-08,11.3823785251686
"223625_at",1.94935853269381,7.15565364628638,6.65127930222738,1.49630539580129e-09,1.31558392226455e-08,11.3820407029862
"206691_s_at",-1.6340851391025,7.51540684526323,-6.65046162848152,1.50210336042885e-09,1.31994160616413e-08,11.3782650865684
"221649_s_at",1.01872708324088,7.89085449169947,6.65031370037408,1.50315466014595e-09,1.32044049307625e-08,11.3775820461918
"203000_at",-4.15197964304994,10.1036610371194,-6.65018327412495,1.50408218065109e-09,1.32104278114985e-08,11.3769798234089
"205157_s_at",-1.8682094048801,5.66166031933591,-6.6497790795381,1.50696018846275e-09,1.32320186708139e-08,11.3751135470781
"201926_s_at",-1.17852780239295,8.16096038772647,-6.64922047297493,1.510946628751e-09,1.32643189577204e-08,11.3725343805601
"225809_at",-2.98864581369123,8.27427385908123,-6.64850998873875,1.51603199729544e-09,1.33025474724126e-08,11.3692540936416
"242918_at",1.3924903873589,8.18093637618778,6.64828408344298,1.51765248236443e-09,1.33146273123483e-08,11.3682111231611
"208982_at",1.1649006361786,10.0587603452871,6.64795114498025,1.52004387041372e-09,1.33313242163007e-08,11.3666740216757
"204712_at",-3.85535222019111,7.97807139958848,-6.64721868521219,1.5253180120108e-09,1.33754323362148e-08,11.3632925252092
"239174_at",1.29729108808948,7.03585120133553,6.64612073746253,1.53325779041186e-09,1.34407395999619e-08,11.3582239745734
"244429_at",1.32060032223744,7.37281340639396,6.64583311149945,1.53534449552566e-09,1.34547126017559e-08,11.3568962354546
"1570329_at",1.87057893021229,4.93523704976662,6.64545048570451,1.53812477034723e-09,1.34769145007177e-08,11.3551299924058
"231852_at",1.61704160675443,7.18708566301244,6.64524570920141,1.53961478281776e-09,1.34878059246112e-08,11.3541847374965
"1556336_at",1.05174205505094,8.86816295654949,6.645169724742,1.54016803046262e-09,1.34904886363521e-08,11.3538339936511
"208608_s_at",1.67181540146343,6.8382854144474,6.64450647257483,1.54500556530857e-09,1.35285215549458e-08,11.3507724909874
"204999_s_at",1.31236025902596,7.22867406718235,6.64301043387274,1.55597239121236e-09,1.36201827538517e-08,11.343867365624
"204540_at",-2.3564471264501,11.4258097629208,-6.6411992887933,1.56935216469964e-09,1.37307000593946e-08,11.3355086364477
"229263_at",1.227025260319,6.39125493041911,6.64105142489546,1.57044951366389e-09,1.37381001585337e-08,11.3348262593623
"1559342_a_at",-1.83668632209196,6.86123817024055,-6.64070951326447,1.57298986400549e-09,1.37559160036721e-08,11.3332483938864
"209012_at",1.29225715208625,10.4321312734195,6.63989320075933,1.57907138078162e-09,1.38068884595944e-08,11.3294813739446
"215464_s_at",1.12490357088759,9.44776055457898,6.63895923096755,1.58605796164447e-09,1.38635376855457e-08,11.3251716228935
"1567044_s_at",1.26363398667149,6.12322388806013,6.63875523229615,1.58758804018107e-09,1.38746912527459e-08,11.3242303136779
"209557_s_at",-2.15799677215738,7.61218212139581,-6.63842591551014,1.59006113911986e-09,1.38874154790905e-08,11.3227107738156
"1562010_x_at",1.58886680208973,6.75269632022318,6.63819208350598,1.59181947983451e-09,1.39005496086028e-08,11.3216318393639
"219416_at",1.12359218584923,9.47450317602977,6.63804221834696,1.59294742792607e-09,1.39081755205958e-08,11.3209403477208
"244788_at",1.05894752391988,7.7235891053446,6.63746788075723,1.59727745576288e-09,1.39437521885515e-08,11.318290357086
"220072_at",1.06479760601581,8.18240523523874,6.63662748570166,1.60363431583063e-09,1.39970082931849e-08,11.3144129384837
"244662_at",-1.01685422933127,7.5243074731605,-6.63626541072277,1.60638080306834e-09,1.40187399805004e-08,11.3127424537969
"203862_s_at",-1.11166724781954,8.11881614009548,-6.63591958337321,1.60900838751859e-09,1.40371845155835e-08,11.3111469627887
"227933_at",-1.81232225932815,9.92994073516568,-6.63572501702829,1.61048856346018e-09,1.40456103347574e-08,11.3102493357951
"236613_at",1.75781020988463,5.83531612006408,6.63563117526682,1.61120295184955e-09,1.40495971274724e-08,11.3098164028022
"214014_at",-1.69066422898475,5.02449997236356,-6.63511205519695,1.61516051704405e-09,1.40818584478491e-08,11.3074215182051
"1563104_at",1.24708971309717,8.26843125335413,6.63473240169138,1.61806092783573e-09,1.41048940864952e-08,11.3056700881284
"239476_at",1.00568099732362,8.69653376276963,6.63290321419607,1.63210757066467e-09,1.42205313906684e-08,11.2972321637696
"226408_at",1.63545091866052,7.86371683084888,6.63286281614642,1.63241915102438e-09,1.42209773639966e-08,11.2970458203303
"238303_at",1.05203661932238,7.26110823796399,6.63221336778807,1.63743626854646e-09,1.42601350556734e-08,11.2940501805799
"210132_at",-2.16899889683771,7.50240235981354,-6.63034416511757,1.65196146959288e-09,1.43797532258329e-08,11.2854289471116
"213839_at",-1.67594706205388,8.87690129039921,-6.62843489570588,1.66692953053266e-09,1.45054210406278e-08,11.2766238882163
"205645_at",-1.76318498190589,6.97119963279795,-6.6280680669269,1.6698206683943e-09,1.45282644835141e-08,11.2749322809622
"230240_at",1.36481810807936,7.25956055570752,6.62698159600683,1.67841273794927e-09,1.45983683480846e-08,11.2699223034655
"218469_at",-2.09693609832275,8.28566194334629,-6.62646655455378,1.68250106481426e-09,1.46315972376912e-08,11.2675474353728
"208296_x_at",1.13312621469571,8.31172346779464,6.62631120612261,1.68373613042152e-09,1.46400065739071e-08,11.2668311342126
"213050_at",-1.44931044840666,10.7894822114307,-6.62563816036276,1.68909740375356e-09,1.46842847041059e-08,11.2637278408071
"1565833_at",1.62298332863667,7.39873757831442,6.62532421380472,1.69160397340604e-09,1.47013952577378e-08,11.2622803313309
"212774_at",-1.10267140489335,12.3174630994445,-6.625282513777,1.69193718567485e-09,1.47019515546954e-08,11.262088067537
"213967_at",-2.9153501754234,8.95099812417538,-6.62465364986254,1.69697012171225e-09,1.47433390482136e-08,11.2591886597208
"243189_at",1.05985362252563,8.27747740443896,6.62408654355439,1.70152148864554e-09,1.47805301510098e-08,11.256574080016
"217995_at",1.09758689686254,9.01937603514183,6.62307620925874,1.70965994675569e-09,1.48488642926477e-08,11.2519162630641
"202620_s_at",1.30388661235999,10.9039986256881,6.6227249178149,1.7124986812427e-09,1.48687902191904e-08,11.2502968130386
"238661_at",-2.44515009241855,8.15489944778653,-6.62200196105545,1.7183554596184e-09,1.49146549316139e-08,11.2469640946803
"215623_x_at",1.12134799883615,6.97834119274198,6.62197177923886,1.71860039706016e-09,1.49146549316139e-08,11.246824964269
"237218_at",1.01442388911865,8.04062470404062,6.62186703608013,1.71945069721612e-09,1.49196633185675e-08,11.2463421271606
"221942_s_at",-1.34097774471399,10.0242456019055,-6.62167686463701,1.72099556346326e-09,1.49306959026877e-08,11.2454654967813
"210220_at",2.11231355792289,7.3739939812473,6.62130725998687,1.72400198957574e-09,1.49544028997299e-08,11.2437617638984
"237746_at",2.0484266703967,7.23238495714585,6.61897187175381,1.74311884185666e-09,1.51082287431071e-08,11.2329973926144
"1554696_s_at",1.43106067019026,9.43445407495339,6.61602423111387,1.76754684611838e-09,1.53078077873554e-08,11.2194131109201
"236718_at",1.37753753559118,6.68461564448379,6.61581345054157,1.76930655833387e-09,1.5318540994819e-08,11.2184418132012
"201691_s_at",-1.37463152411348,8.15229782473286,-6.61579851023741,1.76943135392493e-09,1.5318540994819e-08,11.2183729672598
"226777_at",1.76084264041762,8.59809871848592,6.61577501150267,1.76962765525265e-09,1.5318540994819e-08,11.2182646836085
